10532;Alive;1993;5385;32000000;NULL
10533;Alkali Ikes Auto;1911;NULL;NULL;NULL
10534;AllÃ¡ en el Rancho Grande;1936;5413;NULL;NULL
10535;All About Eve;1950;1169;NULL;NULL
10536;All About My Mother;1999;5427;NULL;67872296
10537;All About Steve;2009;5436;15000000;40105542
10538;All About the Benjamins ;2002;5445;NULL;NULL
10539;All Dogs Go to Heaven 2;1996;5453;NULL;8620678
10540;All for a Girl;1912;5468;NULL;NULL
10541;All I Desire;1953;3458;NULL;NULL
10542;Godzilla Minilla Gabara All Giant Monsters Attack;1971;5479;150000;NULL
10543;All My Compatriots;1968;5482;NULL;NULL
10544;All Night Long;1963;5498;NULL;NULL
10545;All Night Long;1981;5511;NULL;NULL
10546;All of Me;1934;5514;NULL;NULL
10547;All of Me;1984;2145;NULL;36403064
10548;All Over Me;1998;5526;NULL;NULL
10549;All Over the Guy ;2001;5536;NULL;1051948
10550;All Quiet on the Western Front;1930;3582;NULL;NULL
10551;All Quiet on the Western Front;1979;2059;NULL;NULL
10552;All That Jazz;1980;5568;NULL;37876636
10553;All the Brothers Were Valiant;1953;3883;1816000;4710000
10554;All the Kings Men;1949;4975;NULL;NULL
10555;All the Kings Men;2006;1693;55000000;9450897
10556;All the Presidents Men;1976;5596;8500000;70600000
10557;All the Pretty Horses;2000;3137;57000000;18133495
10558;All the Real Girls;2003;5616;2500000;548712
10559;All the Right Moves;1983;5619;NULL;17233166
10560;All Through the Night;1941;4368;NULL;NULL
10561;Alley Cat;1984;5633;NULL;NULL
10562;Alligator;1980;5636;NULL;NULL
10563;Almost Famous;2000;5647;60000000;47383689
10564;Almost Heroes the movie;1998;2665;NULL;6136856
10565;Almost Summer;1978;5667;NULL;NULL
10566;Aloha Bobby and Rose;1975;5679;60000;35000000
10567;Aloma of the South Seas;1926;5686;NULL;NULL
10568;Alone in the Dark;1982;2806;NULL;NULL
10569;Alone in the Dark;2005;5693;20000000;10442808
10570;Alone on the Pacific;1963;5701;NULL;NULL
10571;Along Came Jones;1945;5710;NULL;NULL
10572;Along Came Polly;2004;5713;42000000;171963390
10573;Along Came Ruth;1924;5721;NULL;NULL
10574;Along the Great Divide;1951;2398;NULL;NULL
10575;Alpha and Omega;2010;5737;20000000;50507267
10576;Alpha Dog;2007;5745;NULL;NULL
10577;Alraune die Henkerstochter genannt die rote Hann;1918;5751;NULL;NULL
10578;Alraune;1918;559;NULL;NULL
10579;Alraune;1928;5764;NULL;NULL
10580;Alraune;1930;5777;NULL;NULL
10581;Alraune;1952;5789;NULL;NULL
10582;Altered States;1980;5803;15000000;19853892
10583;Alvarez Kelly;1966;5809;NULL;NULL
10584;Alvin and the Chipmunks: Chipwrecked;2011;5811;80000000;111137151
10585;Alvin and the Chipmunks: The Squeakquel;2009;706;70000000;443140005
10586;Alvin and the Chipmunks;2007;5825;60000000;361336633
10587;Alvin Purple;1973;5831;NULL;NULL
10588;AmÃ©lie;2001;5327;10000000;173921954
10589;Amadeus;1984;5856;18000000;NULL
10590;Amar Akbar Anthony;1977;5862;NULL;NULL
10591;Amar Prem;1972;5869;NULL;NULL
10592;Amarcord;1973;1237;NULL;2147483647
10593;Amarilly of Clothes-Line Alley;1918;1933;NULL;NULL
10594;Amazing Grace;2007;4645;NULL;NULL
10595;Amazon Women on the Moon;1987;5897;5000000;548696
10596;Ambush;1950;1825;NULL;NULL
10597;Amelia;2009;5905;40000000;19233908
10598;Amen. ;2002;5910;NULL;NULL
10599;America;1924;1901;NULL;NULL
10600;American: The Bill Hicks Story;2010;5930;NULL;NULL
10601;American Born;1913;2;NULL;NULL
10602;American Boy: A Profile of Steven Prince;1978;2898;NULL;NULL
10603;American Dreamer;1984;5941;NULL;NULL
10604;American Dreamz;2006;5944;17000000;16458459
10605;American Flyers;1985;5953;8500000;1420355
10606;American Gangster;2007;351;100000000;266465037
10607;American Gigolo;1980;4439;NULL;22743674
10608;American Graffiti;1973;5969;775000;118000000
10609;American History X;1998;5979;20000000;23875127
10610;American Hot Wax;1978;5679;NULL;NULL
10611;American Madness;1932;2192;NULL;NULL
10612;American Me;1992;2679;16000000;13086430
10613;American Ninja;1985;6024;NULL;NULL
10614;American Ninja 2: The Confrontation;1987;6024;NULL;NULL
10615;American Ninja 3: Blood Hunt;1989;6039;NULL;NULL
10616;American Ninja 4: The Annihilation;1990;6042;NULL;NULL
10617;American Ninja V;1993;6049;NULL;NULL
10618;American Outlaws;2001;6053;35000000;13342790
10619;American Pie;1999;5944;11000000;NULL
10620;American Pie 2;2001;6082;30000000;287553595
10621;American Pop;1981;6089;NULL;6000000
10622;American Psycho;2000;6098;7000000;34266564
10623;American Splendor;2003;6112;2000000;7986084
10624;American Violet;2009;6118;NULL;NULL
10625;American Wedding;2003;6134;55000000;231449203
10626;Americana;1983;6142;NULL;NULL
10627;Americathon;1979;6144;NULL;6171763
10628;Amistad;1997;1375;36000000;44229441
10629;Amityville II: The Possession;1982;1499;NULL;NULL
10630;Amongst Friends;1993;6175;900000;NULL
10631;Amores perros;2000;646;2400000;20908467
10632;Amrapali;1966;6188;NULL;NULL
10633;Amreeka;2009;6194;NULL;NULL
10634;Amsterdamned;1988;6198;NULL;NULL
10635;Amys Orgasm;2001;5536;500000;513572
10636;Amy;1981;6211;NULL;NULL
10637;An Actors Revenge;1971;5701;NULL;NULL
10638;An Affair to Remember;1957;6222;NULL;3800000
10639;An Alan Smithee Film Burn Hollywood Burn;1998;6227;10000000;52850
10640;An Almost Perfect Affair;1979;6232;NULL;NULL
10641;An American Carol;2008;6245;20000000;7013191
10642;An American Haunting;2006;6257;NULL;NULL
10643;An American in Paris;1951;6264;2723903;NULL
10644;An American Tail;1986;3500;NULL;84542002
10645;An American Tail: Fievel Goes West;1991;6273;NULL;65435625
10646;An American Werewolf in London;1981;6282;10000000;30565292
10647;An American Werewolf in Paris;1997;6290;22000000;26570463
10648;An Autumn Afternoon;1962;6298;NULL;NULL
10649;An Average Little Man;1977;6312;NULL;NULL
10650;An Awfully Big Adventure;1995;6320;4000000;851545
10651;An Education;2009;6329;7500000;24406761
10652;An Everlasting Piece ;2000;6340;NULL;NULL
10653;An Eye for an Eye;1981;6344;NULL;NULL
10654;An Ideal Husband;1947;6355;NULL;NULL
10655;An Ideal Husband;1999;6361;NULL;NULL
10656;An Inn in Tokyo;1935;2181;NULL;NULL
10657;An Innocent Man;1989;6391;NULL;NULL
10658;An Inspector Calls;1954;6399;NULL;NULL
10659;An Officer and a Gentleman;1982;4588;NULL;NULL
10660;An Unfinished Life;2005;3750;30000000;18618284
10661;An Unmarried Woman;1978;748;NULL;NULL
10662;An Unseen Enemy;1912;1901;NULL;NULL
10663;Anaconda;1997;6437;45000000;136885767
10664;Anacondas: The Hunt for the Blood Orchid;2004;6442;25000000;70992898
10665;Analyze That;2002;4788;60000000;55003135
10666;Analyze This;1999;4788;80000000;176885658
10667;Anari;1959;3843;NULL;NULL
10668;Anastasia: The Mystery of Anna;1986;6485;NULL;NULL
10669;Anastasia;1956;6497;NULL;NULL
10670;Anastasia;1997;3500;53000000;139804348
10671;Anatomy of a Murder;1959;6500;NULL;NULL
10672;Anchorman: The Legend of Ron Burgundy;2004;6510;26000000;90336354
10673;And God Created Woman;1988;6536;NULL;NULL
10674;And Now Tomorrow;1944;2571;NULL;NULL
10675;And Quiet Flows the Don;1958;6548;NULL;NULL
10676;And Soon the Darkness (1970);1970;6552;NULL;NULL
10677;And the Angels Sing;1944;4341;NULL;NULL
10678;And Then There Were None;1945;6560;NULL;NULL
10679;Andrei Rublev;1971;6575;NULL;NULL
10680;Androcles and the Lion;1952;6580;NULL;NULL
10681;Android;1982;6588;NULL;NULL
10682;Andy Hardy Gets Spring Fever;1939;4574;NULL;NULL
10683;Andy Hardy Meets Debutante;1940;1949;NULL;NULL
10684;Andy Warhols Bad;1977;6592;1500000;NULL
10685;Angels Dance;1999;6598;NULL;NULL
10686;Angel;1937;3052;NULL;NULL
10687;Angel and the Badman;1947;6611;NULL;NULL
10688;Angel Eyes;2001;6623;53000000;29715606
10689;Angel Face;1952;6500;NULL;NULL
10690;Angel Heart;1987;6658;17000000;17185632
10691;Angel in my Pocket;1969;6668;NULL;NULL
10692;Angel on My Shoulder;1946;2747;NULL;NULL
10693;Angel Town;1990;2;NULL;NULL
10694;Angelas Ashes;1999;6658;25000000;13042112
10695;Angels & Demons;2009;1396;150000000;485930816
10696;Angels in the Outfield;1951;2035;NULL;NULL
10697;Angels in the Outfield;1994;6699;NULL;50236831
10698;Angels of the Streets;1943;2514;NULL;NULL
10699;Angels One Five;1954;NULL;NULL;NULL
10700;Angels Over Broadway;1940;6733;NULL;NULL
10701;Angels with Dirty Faces;1938;559;NULL;NULL
10702;Anger Management;2003;1069;75000000;195745823
10703;Angie;1994;6774;26000000;NULL
10704;Angry Harvest;1985;6776;NULL;NULL
10705;Angus;1995;6788;1500000;4821759
10706;Animal Crackers;1930;6797;NULL;NULL
10707;Animal Factory ;2000;326;NULL;NULL
10708;Animal Farm;1954;6809;NULL;NULL
10709;Animal Kingdom;2010;6810;5000000;6019846
10710;Animal Room;1995;6822;NULL;NULL
10711;Animals Are Beautiful People;1974;6826;NULL;NULL
10712;Animals United;2010;6827;NULL;NULL
10713;Ankur à¤…à¤‚à¤•à¥à¤°;2001;6830;NULL;NULL
10714;Anna;1951;6834;NULL;NULL
10715;Anna;1987;6838;NULL;NULL
10716;Anna and the King;1999;6850;92000000;113996937
10717;Anna and the King of Siam;1946;960;NULL;NULL
10718;Anna Boleyn;1921;3052;NULL;NULL
10719;Anna Christie;1930;2035;NULL;NULL
10720;Anna Christie;1930;6873;NULL;NULL
10721;Anna Karenina;2906;2035;NULL;NULL
10722;Anna Karenina;1948;6882;NULL;NULL
10723;Anna Karenina;1967;6899;NULL;NULL
10724;Annapolis;2006;6914;26000000;17496992
10725;Anne of Green Gables;1919;2422;NULL;NULL
10726;Anne of Green Gables;1934;6927;NULL;NULL
10727;Anne of the Thousand Days;1970;6938;NULL;NULL
10728;Annies Coming Out;1985;6958;NULL;NULL
10729;Annie;1999;6967;9000000;NULL
10730;Annie;1982;4094;59000000;97956358
10731;Annie Get Your Gun;1950;7001;3770000;8000000
10732;Annie Hall;1977;2643;4000000;38251425
10733;Annie Laurie;1927;7019;NULL;NULL
10734;Annie Oakley;1935;1791;NULL;NULL
10735;Anonymous;2011;121;30000000;NULL
10736;Another 48 Hrs.;1990;1037;38000000;NULL
10737;Another Country;1984;7044;NULL;NULL
10738;Another Day in Paradise;1998;7060;2000000;1036818
10739;Another Earth;2011;7063;200000;NULL
10740;Another Life;2001;7068;NULL;NULL
10741;Another Mans Poison;1951;7072;NULL;NULL
10742;Another Nice Mess;1972;7077;NULL;NULL
10743;Another Part of the Forest;1948;3546;NULL;NULL
10744;Another Thin Man;1939;4574;NULL;NULL
10745;Another Woman;1988;2643;NULL;NULL
10746;Another Year;2010;7105;8000000;NULL
10747;Answers to Nothing;2011;7114;NULL;NULL
10748;Anthony Adverse;1936;7121;NULL;NULL
10749;Antichrist;2009;7125;11000000;NULL
10750;Antitrust;2001;7126;NULL;18195610
10751;Antonias Line;1995;2967;NULL;4228275
10752;Antwone Fisher;2002;3182;12500000;23367586
10753;Antz;1998;7151;105000000;171757863
10754;Anuradha;1960;3843;NULL;NULL
10755;Anuvahood;2011;972;NULL;2207877
10756;Anvil! The Story of Anvil;2009;7160;NULL;853363
10757;Any Given Sunday;1999;4932;55000000;100230832
10758;Any Which Way You Can;1980;7178;NULL;70687344
10759;Anything Else;2003;2643;NULL;NULL
10760;Anything Goes;1936;3582;NULL;NULL
10761;Anywhere but Here;1999;7201;NULL;NULL
10762;Apache;1954;7213;NULL;NULL
10763;Apache Ambush;1955;7216;NULL;NULL
10764;Apache Drums;1951;7224;NULL;NULL
10765;Apache Territory;1958;7232;NULL;NULL
10766;Aparajito;1956;4639;NULL;NULL
10767;Apartment Zero;1989;7245;NULL;NULL
10768;Apocalypse Now;2001;7246;NULL;NULL
10769;Apocalypto;2006;4711;40000000;120654337
10770;Apollo 13;1995;1396;52000000;355237933
10771;Apollo 18;2011;7297;5000000;NULL
10772;Appaloosa;2008;1397;20000000;27641569
10773;Applause;1930;7309;NULL;NULL
10774;Appointment with Crime;1946;7316;NULL;NULL
10775;Appointment with Danger;1951;7099;NULL;NULL
10776;April Love;1957;7338;1425000;4000000
10777;April Story (å››æœˆç‰©èªž);1998;5417;NULL;NULL
10778;Apt Pupil;1998;7351;14000000;8863193
10779;Aqua Teen Hunger Force Colon Movie Film for Theate;2007;7353;750000;5520368
10780;Aquamarine;2006;7369;12000000;23006849
10781;Arabesque;1966;7383;NULL;NULL
10782;Arabian Adventure;1979;7389;NULL;NULL
10783;Arabian Nights;1942;7398;NULL;NULL
10784;Arabian Nights;1974;3974;NULL;NULL
10785;Arachnophobia;1990;7415;31000000;53208180
10786;Aradhana;1969;5869;NULL;NULL
10787;Arch of Triumph;1948;3582;NULL;NULL
10788;Arctic Tale;2007;7440;NULL;1364461
10789;Ardh Satya;1983;7441;NULL;NULL
10790;Are We Done Yet?;2007;7452;NULL;NULL
10791;Are We There Yet?;2005;7462;32000000;97918663
10792;Aria;1987;954;NULL;NULL
10793;Arise My Love;1940;7471;NULL;NULL
10794;Arizona;1918;7480;NULL;NULL
10795;Arizona;1940;7489;NULL;NULL
10796;Arlington Road;1999;7492;21500000;41067311
10797;Armageddon;1998;7496;140000000;553709788
10798;Armored;2009;7508;20000000;NULL
10799;Armored Car Robbery;1950;184;NULL;NULL
10800;Armour of God;1987;7516;NULL;NULL
10801;Armour of God II: Operation Condor;1997;7516;NULL;NULL
10802;Arms and the Man;1958;7533;NULL;NULL
10803;Army of Darkness;1993;3135;13000000;21500000
10804;Army of Shadows;2006;7545;NULL;NULL
10805;Around the World in 80 Days;2004;7561;110000000;72178895
10806;Around the World Under the Sea;1966;7577;NULL;NULL
10807;Arrebato;1980;7579;NULL;NULL
10808;ArrivÃ©e dun train gare de Vincennes;1896;7585;NULL;NULL
10809;Arrowhead;1953;7586;NULL;NULL
10810;Arrowsmith;1931;856;NULL;NULL
10811;Arsenal;1928;7599;NULL;NULL
10812;Arsenic and Old Lace;1944;2192;NULL;NULL
10813;Art & Copy;2009;7606;NULL;NULL
10814;Art Museum by the Zoo;1998;7615;NULL;NULL
10815;Art School Confidential;2006;7619;5000000;3306629
10816;Arthur;1981;7629;7000000;95461682
10817;Arthur;2011;7637;40000000;45735397
10818;Arthur 2: On the Rocks;1988;7643;NULL;14681192
10819;Arthur and the Invisibles;2007;7648;86000000;107944236
10820;Arthur Christmas;2011;7655;100000000;134068000
10821;Article 47 L;1913;2;NULL;NULL
10822;Article 99;1992;7670;NULL;NULL
10823;Artists and Models;1937;2398;NULL;NULL
10824;Aru yo no Tonosama;1946;2845;NULL;NULL
10825;Arzoo;1965;7683;NULL;NULL
10826;As Good as It Gets;1997;7687;50000000;314178011
10827;As Is;1986;7693;NULL;NULL
10828;As Seen Through a Telescope;1900;7698;NULL;NULL
10829;As You Desire Me;1932;7700;NULL;NULL
10830;As Young as You Feel;1951;7702;NULL;NULL
10831;Ashani Sanket;1973;4639;NULL;NULL
10832;Ashanti;1979;184;NULL;NULL
10833;Ashes and Diamonds;1958;2071;NULL;NULL
10834;Ashes of Time;1994;7699;NULL;9023583
10835;Ashes of Vengeance;1923;7727;NULL;NULL
10836;Ask a Policeman;1939;7734;NULL;NULL
10837;Asking for Trouble;1942;7744;NULL;NULL
10838;AÅoka;2001;7756;NULL;NULL
10839;Aspen Extreme;2001;7767;NULL;8041049
10840;Asphalt;1929;7771;NULL;NULL
10841;Assassination;1987;7776;NULL;NULL
10842;Assault on Precinct 13;1976;7780;NULL;NULL
10843;Assault on Precinct 13;2005;7788;30000000;35294470
10844;Assunta Spina;1915;7800;NULL;NULL
10845;AstÃ©rix et ClÃ©opÃ¢tre;1968;7802;NULL;NULL
10846;Astro Boy;2009;7803;65000000;44093014
10847;At Close Range;1986;4524;NULL;2347000
10848;At First Sight;1999;7816;60000000;22365133
10849;At Home Among Strangers;1975;250;NULL;NULL
10850;At Long Last Love;1975;1113;5140000;2500000
10851;At Midnight;1913;2;NULL;NULL
10852;At Midnight Ill Take Your Soul;1964;7828;NULL;NULL
10853;At Play in the Fields of the Lord;1991;7829;36000000;NULL
10854;At the Altar;1909;1901;NULL;NULL
10855;At the Circus;1939;7836;NULL;NULL
10856;At the Foot of the Ladder;1912;2;NULL;NULL
10857;At the Stroke of Nine;1957;7846;NULL;NULL
10858;At War with the Army;1950;7862;NULL;NULL
10859;Atanarjuat;2002;7866;NULL;5998310
10860;ATL;2006;6214;20000000;21170563
10861;Atlantic City;1980;3533;7200000;12729675
10862;Atlantis the Lost Continent;1961;1202;NULL;NULL
10863;Atlantis: The Lost Empire;2001;7890;100000000;186053725
10864;Atlantis;1913;7902;NULL;NULL
10865;Atlas Shrugged: Part I;2011;7905;20000000;4627375
10866;Atom Man vs. Superman;1950;4399;NULL;NULL
10867;Atonement;2008;7926;30000000;129266061
10868;Atraco a las tres;1962;7934;NULL;NULL
10869;Atragon;1965;5479;NULL;NULL
10870;Attack of the 50 Foot Woman;1958;626;88000;NULL
10871;Attack of the Crab Monsters;1957;1477;NULL;NULL
10872;Attack of the Giant Leeches;1959;7964;NULL;NULL
10873;Attack of the Killer Tomatoes;1978;7971;NULL;NULL
10874;Attack of the Puppet People;1958;7978;NULL;NULL
10875;Attack the Block;2011;7988;9000000;3413384
10876;Attack the Gas Station;1999;7996;NULL;NULL
10877;Achtung! Banditi!;1951;8007;NULL;NULL
10878;Attila;1954;8020;NULL;NULL
10879;Attila 74 - The Rape of Cyprus;1974;2078;NULL;NULL
10880;Audrey Rose;1977;8021;NULL;NULL
10881;August;1996;1249;NULL;NULL
10882;August Rush;2007;8027;25000000;NULL
10883;Auntie Mame;1958;8036;NULL;NULL
10884;Austin Powers : International Man of Mystery;1997;8050;16500000;67683989
10885;Austin Powers 2;1999;8050;33000000;312016858
10886;Austin Powers in Goldmember;2002;8050;63000000;296655431
10887;Australia;2008;8101;130000000;211342221
10888;Author! Author! ;1982;6227;NULL;NULL
10889;Auto Focus;2002;4439;7000000;NULL
10890;Autobiography of a Princess;1975;3035;NULL;NULL
10891;Autour dune cabine;1894;8127;NULL;NULL
10892;Autumn in New York;2000;8128;65000000;90726668
10893;Autumn Leaves;1956;7213;NULL;NULL
10894;Autumn Marathon;1979;4454;NULL;NULL
10895;Autumn Sonata;1978;3100;NULL;NULL
10896;Avalanche Alley;2001;8151;NULL;NULL
10897;Avalon;1990;6340;NULL;NULL
10898;Avanti!;1972;2020;NULL;NULL
10899;Avatar;2009;5347;237000000;2147483647
10900;Avenging Force;1986;6024;NULL;NULL
10901;Awaara ;1951;6466;NULL;NULL
10902;Awake;2007;8183;8600000;32685679
10903;Awakening of Rip;1896;2;NULL;NULL
10904;Awakening of the Beast;1970;7828;NULL;NULL
10905;Awakenings;1990;2367;NULL;52096475
10906;Away We Go;2009;8198;17000000;14899417
10907;Aybolit-66;1967;8203;NULL;NULL
10908;Ayee Milan Ki Bela;1964;8209;NULL;NULL
10909;BÃ©bÃ© et fillettes;1896;7585;NULL;NULL
10910;B*A*P*S;1997;3183;10000000;7338279
10911;B.F.s Daughter;1948;4540;NULL;NULL
10912;Baader;2002;8226;NULL;NULL
10913;Bab El-Oued City;1994;8236;NULL;NULL
10914;Babar: King of the Elephants;1999;8252;NULL;227374
10915;Babar: The Movie;1989;8257;NULL;1305187
10916;Babe: Pig in the City;1998;6566;90000000;69131860
10917;Babe;1995;8279;30000000;254134910
10918;Babel;2006;646;25000000;135330182
10919;Babes in Arms;1939;8301;NULL;NULL
10920;Babes in Toyland;1934;8302;NULL;NULL
10921;Babes on Broadway;1941;8301;NULL;NULL
10922;Babettes Feast;1987;8329;NULL;NULL
10923;Babies;2010;8338;NULL;NULL
10924;Babys Day Out;1994;6788;48000000;NULL
10925;Babys Toilet;1905;5203;NULL;NULL
10926;Baby: Secret of the Lost Legend;1985;8349;NULL;14972297
10927;Baby Blue Marine;1976;8355;NULL;NULL
10928;Baby Boom;1987;5021;NULL;NULL
10929;Baby Boy;2001;754;16000000;29381649
10930;Baby Doll;1956;1924;NULL;NULL
10931;Baby Face;1933;2462;NULL;NULL
10932;Baby Face Nelson;1957;8379;NULL;NULL
10933;Baby Geniuses;1999;1613;18000000;36450736
10934;Baby Hands;1912;2;NULL;NULL
10935;Baby Its You;1983;8389;3000000;1867792
10936;Baby Mama;2008;8392;30000000;64275411
10937;Baby Take a Bow;1934;8412;NULL;NULL
10938;Babylon A.D.;2008;3076;70000000;NULL
10939;Bachelor Mother (1939 film);1939;2550;509000;1975000
10940;Bachelor Party;1984;6144;6000000;38400000
10941;Back by Midnight;2005;8456;NULL;NULL
10942;Back from Eternity;1956;8462;NULL;NULL
10943;Back in the U.S.S.R.;1992;8474;NULL;NULL
10944;Back Stage;1999;8481;NULL;NULL
10945;Back Street;1932;8483;NULL;NULL
10946;Back Street;1941;8492;NULL;NULL
10947;Back Street;1961;7972;NULL;NULL
10948;Back to Bataan;1945;5809;NULL;NULL
10949;Back to School;1986;8517;NULL;NULL
10950;Back to the Future;1985;1597;19000000;381109710
10951;Back to the Future Part II;1989;1597;40000000;331950002
10952;Back to the Future Part III;1990;1597;40000000;244527583
10953;Backdraft;1991;8533;NULL;152368585
10954;Backfire;1988;8539;NULL;NULL
10955;Background to Danger;1943;2398;NULL;NULL
10956;Backlash;1987;8544;NULL;NULL
10957;Backroads;1977;8546;NULL;NULL
10958;Bad Behaviour;1993;8553;NULL;NULL
10959;Bad Boys;1983;5941;5000000;9190819
10960;Bad Boys;1995;7496;19000000;NULL
10961;Bad Boys II;2003;7496;130000000;NULL
10962;Bad Company;1972;8594;NULL;NULL
10963;Bad Company;2002;1320;70000000;65977295
10964;Bad Day at Black Rock;1955;8610;NULL;NULL
10965;Bad Dreams;1988;8612;NULL;NULL
10966;Bad Girl;1931;1961;NULL;NULL
10967;Bad Girls;1994;8627;NULL;NULL
10968;Bad Influence;1990;1276;7000000;12626043
10969;Bad Lieutenant;1993;8635;1000000;2019469
10970;Bad Luck;1960;8642;NULL;NULL
10971;Bad Medicine;1985;8663;NULL;NULL
10972;Bad News Bears;2005;8668;35000000;NULL
10973;Bad Taste;1987;8669;255000;NULL
10974;Bad Teacher;2011;8671;20000000;216197492
10975;Badlands;1973;8677;NULL;NULL
10976;Bagdad CafÃ©;1987;8680;NULL;NULL
10977;Baignade en mer;1896;7585;NULL;NULL
10978;Baileys Billion$;2005;8695;NULL;NULL
10979;Baise-moi;2000;8702;NULL;NULL
10980;Bait ;2000;8705;51000000;15325969
10981;Balaclava;1928;8720;NULL;NULL
10982;Balkanski Å¡pijun;1984;8734;NULL;NULL
10983;Ball of Fire;1941;2084;NULL;NULL
